,add_inc,column,len(a),len(b),mean,mean_a,mean_b,mult_inc,n,name_a,name_b,pval,query,winner
52,0.9,**results_full_domain_appears_yelp.com,10,10,0.55,0.1,1.0,10.0,20,low-income,high-income,8.538051223166285e-06,Pizza Hut,high-income
53,0.9,**results_full_domain_appears_yelp.com,10,10,0.55,0.1,1.0,10.0,20,low-income,high-income,8.538051223166285e-06,McDonald's,high-income
54,0.3,results_full_domain_appears_yelp.com,10,10,0.15,0.0,0.3,inf,20,low-income,high-income,0.0811261888458405,Chase Bank,high-income
55,0.6,*results_full_domain_appears_yelp.com,10,10,0.3,0.0,0.6,inf,20,low-income,high-income,0.005121072764272635,Domino's Pizza,high-income
56,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Barack Obama,
57,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Donald Trump,
58,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Amazon,
59,0.1,results_full_domain_appears_facebook.com,10,10,0.05,0.1,0.0,inf,20,low-income,high-income,0.34343639613791355,Toyota,low-income
60,0.2,results_full_domain_appears_facebook.com,10,10,0.9,1.0,0.8,1.25,20,low-income,high-income,0.16785065605707492,Chevrolet,low-income
61,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Hillary Clinton,
62,0.9,**results_full_domain_appears_facebook.com,10,10,0.55,1.0,0.1,10.0,20,low-income,high-income,8.538051223166285e-06,Honda,low-income
63,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Walmart,
64,0.1,results_full_domain_appears_facebook.com,10,10,0.95,0.9,1.0,1.11,20,low-income,high-income,0.34343639613791366,Pizza Hut,high-income
65,0.3,results_full_domain_appears_facebook.com,10,10,0.85,1.0,0.7,1.43,20,low-income,high-income,0.08112618884584044,Wells Fargo,low-income
66,0.3,results_full_domain_appears_facebook.com,10,10,0.15,0.3,0.0,inf,20,low-income,high-income,0.0811261888458405,McDonald's,low-income
67,0.0,results_full_domain_appears_facebook.com,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Bank of America,
68,0.4,*results_full_domain_appears_facebook.com,10,10,0.8,1.0,0.6,1.67,20,low-income,high-income,0.03678749787978613,Domino's Pizza,low-income
69,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Barack Obama,
70,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Donald Trump,
71,0.4,results_full_domain_appears_wikipedia.org,10,10,0.7,0.9,0.5,1.8,20,low-income,high-income,0.05773189678497689,Toyota,low-income
72,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Chevrolet,
73,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Hillary Clinton,
74,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,Target Corporation,
75,0.4,*results_full_domain_appears_wikipedia.org,10,10,0.8,1.0,0.6,1.67,20,low-income,high-income,0.03678749787978613,Honda,low-income
76,0.4,*results_full_domain_appears_wikipedia.org,10,10,0.2,0.0,0.4,inf,20,low-income,high-income,0.03678749787978613,Walmart,high-income
77,0.3,results_full_domain_appears_wikipedia.org,10,10,0.35,0.5,0.2,2.5,20,low-income,high-income,0.1776880165605986,Pizza Hut,low-income
78,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,US Supreme Court,
79,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,US Senate,
80,0.2,results_full_domain_appears_wikipedia.org,10,10,0.9,1.0,0.8,1.25,20,low-income,high-income,0.16785065605707503,Wells Fargo,low-income
81,0.4,results_full_domain_appears_wikipedia.org,10,10,0.7,0.9,0.5,1.8,20,low-income,high-income,0.05773189678497689,McDonald's,low-income
82,0.0,results_full_domain_appears_wikipedia.org,10,10,1.0,1.0,1.0,1.0,20,low-income,high-income,,United States Department of Veterans Affairs,
83,0.1,results_full_domain_appears_wikipedia.org,10,10,0.95,1.0,0.9,1.11,20,low-income,high-income,0.34343639613791366,Bank of America,low-income
84,0.2,results_full_domain_appears_wikipedia.org,10,10,0.9,1.0,0.8,1.25,20,low-income,high-income,0.16785065605707503,Chase Bank,low-income
85,0.6,*results_full_domain_appears_wikipedia.org,10,10,0.3,0.6,0.0,inf,20,low-income,high-income,0.005121072764272635,Domino's Pizza,low-income
